"COUNTRY","YEAR","SCENARIO","ISCO08_3D","ISCO88_3D","THS_POP","FLAG_RELIAB","OBS_STATUS"
"CZ",2022,"S_AA",921,"Not stated",14256,,
"CZ",2022,"S_AA",134,"Not stated",32627,,
"CZ",2022,"S_AA",235,"Not stated",57703,,
"CZ",2022,"S_AA",335,"Not stated",38117,,
"CZ",2022,"S_AA",911,"Not stated",90981,,
"CZ",2022,"S_AA",821,"Not stated",140433,,
"CZ",2022,"S_AA",231,"Not stated",26078,,
"CZ",2022,"S_AA",816,"Not stated",19198,,
"CZ",2022,"S_AA",712,"Not stated",74293,,
"CZ",2022,"S_AA","Not applicable","Not stated",3658611,,
"CZ",2022,"S_AA",514,"Not stated",50174,,
"CZ",2022,"S_AA",834,"Not stated",147946,,
"CZ",2022,"S_AA",817,"Not stated",13221,,
"CZ",2022,"S_AA",312,"Not stated",72739,,
"CZ",2022,"S_AA",813,"Not stated",12402,,
"CZ",2022,"S_AA",112,"Not stated",27981,,
"CZ",2022,"S_AA",314,"Not stated",17658,,
"CZ",2022,"S_AA",833,"Not stated",141523,,
"CZ",2022,"S_AA",333,"Not stated",67625,,
"CZ",2022,"S_AA",962,"Not stated",14263,,
"CZ",2022,"S_AA",142,"Not stated",12258,,
"CZ",2022,"S_AA",221,"Not stated",48055,,
"CZ",2022,"S_AA",611,"Not stated",17154,,
"CZ",2022,"S_AA",532,"Not stated",107365,,
"CZ",2022,"S_AA",753,"Not stated","21,29",,
"CZ",2022,"S_AA",216,"Not stated",25365,,
"CZ",2022,"S_AA",941,"Not stated","13,85",,
"CZ",2022,"S_AA",741,"Not stated",89134,,
"CZ",2022,"S_AA",311,"Not stated",151322,,
"CZ",2022,"S_AA",523,"Not stated",29205,,
"CZ",2022,"S_AA",234,"Not stated",66767,,
"CZ",2022,"S_AA",732,"Not stated",8628,,
"CZ",2022,"S_AA",264,"Not stated",22451,,
"CZ",2022,"S_AA",263,"Not stated",33007,,
"CZ",2022,"S_AA",133,"Not stated","6,74",,
"CZ",2022,"S_AA",723,"Not stated",108804,,
"CZ",2022,"S_AA",242,"Not stated",56499,,
"CZ",2022,"S_AA",613,"Not stated",6176,,
"CZ",2022,"S_AA",516,"Not stated",9422,,
"CZ",2022,"S_AA",522,"Not stated",238272,,
"CZ",2022,"S_AA",342,"Not stated",16935,,
"CZ",2022,"S_AA",351,"Not stated",69284,,
"CZ",2022,"S_AA",321,"Not stated",23471,,
"CZ",2022,"S_AA",752,"Not stated",35012,,
"CZ",2022,"S_AA",322,"Not stated",41724,,
"CZ",2022,"S_AA",334,"Not stated",83463,,
"CZ",2022,"S_AA",622,"Not stated",,"x",
"CZ",2022,"S_AA",531,"Not stated",40721,,
"CZ",2022,"S_AA",512,"Not stated",71691,,
"CZ",2022,"S_AA",811,"Not stated","10,1",,
"CZ",2022,"S_AA",225,"Not stated",5628,,
"CZ",2022,"S_AA",324,"Not stated",2385,"u",
"CZ",2022,"S_AA",341,"Not stated",22149,,
"CZ",2022,"S_AA",742,"Not stated",14487,,
"CZ",2022,"S_AA",130,"Not stated",,"x",
"CZ",2022,"S_AA",121,"Not stated",67426,,
"CZ",2022,"S_AA",820,"Not stated",,"x",
"CZ",2022,"S_AA",212,"Not stated",1743,"u",
"CZ",2022,"S_AA",831,"Not stated",17287,,
"CZ",2022,"S_AA",633,"Not stated",833,"u",
"CZ",2022,"S_AA",31,"Not stated",9991,,
"CZ",2022,"S_AA",323,"Not stated",1991,"u",
"CZ",2022,"S_AA",233,"Not stated",67307,,
"CZ",2022,"S_AA",132,"Not stated",55416,,
"CZ",2022,"S_AA",721,"Not stated",55564,,
"CZ",2022,"S_AA",731,"Not stated",16443,,
"CZ",2022,"S_AA",432,"Not stated",95539,,
"CZ",2022,"S_AA",252,"Not stated",31876,,
"CZ",2022,"S_AA",313,"Not stated",5757,,
"CZ",2022,"S_AA",243,"Not stated",46498,,
"CZ",2022,"S_AA",933,"Not stated",14235,,
"CZ",2022,"S_AA",352,"Not stated",12075,,
"CZ",2022,"S_AA",250,"Not stated",,"x",
"CZ",2022,"S_AA",343,"Not stated",25188,,
"CZ",2022,"S_AA",265,"Not stated",30289,,
"CZ",2022,"S_AA",122,"Not stated",25402,,
"CZ",2022,"S_AA",215,"Not stated",22468,,
"CZ",2022,"S_AA",421,"Not stated",16691,,
"CZ",2022,"S_AA",241,"Not stated",70415,,
"CZ",2022,"S_AA",818,"Not stated",50831,,
"CZ",2022,"S_AA",120,"Not stated",,"x",
"CZ",2022,"S_AA",713,"Not stated",23124,,
"CZ",2022,"S_AA",232,"Not stated",21259,,
"CZ",2022,"S_AA",315,"Not stated",4483,,
"CZ",2022,"S_AA",211,"Not stated","7,73",,
"CZ",2022,"S_AA",431,"Not stated",122134,,
"CZ",2022,"S_AA",754,"Not stated","34,89",,
"DK",2022,"S_AA",754,"Not stated",,"x",
"DK",2022,"S_AA",223,"Not stated",,"x",
"DK",2022,"S_AA",613,"Not stated",26052,,
"DK",2022,"S_AA",412,"Not stated",12509,,
"DK",2022,"S_AA",343,"Not stated",21918,,
"DK",2022,"S_AA",342,"Not stated","16,84",,
"DK",2022,"S_AA",421,"Not stated",,"x",
"DK",2022,"S_AA",211,"Not stated",4649,,
"DK",2022,"S_AA",522,"Not stated","103,88",,
"DK",2022,"S_AA",541,"Not stated",20455,,
"DK",2022,"S_AA",142,"Not stated",9909,,
"DK",2022,"S_AA",722,"Not stated",34751,,
"DK",2022,"S_AA",835,"Not stated",,"x",
"DK",2022,"S_AA",811,"Not stated",,"x",
"DK",2022,"S_AA",325,"Not stated",20559,,
"DK",2022,"S_AA",351,"Not stated",41219,,
"DK",2022,"S_AA",814,"Not stated",4319,,
"DK",2022,"S_AA",622,"Not stated",,"x",
"DK",2022,"S_AA",11,"Not stated",,"x",
"DK",2022,"S_AA",816,"Not stated",12452,,
"DK",2022,"S_AA",251,"Not stated",81497,,
"DK",2022,"S_AA",311,"Not stated","124,99",,
"DK",2022,"S_AA",262,"Not stated",4968,,
"DK",2022,"S_AA",515,"Not stated",32778,,
"DK",2022,"S_AA",231,"Not stated",35014,,
"DK",2022,"S_AA",912,"Not stated",8986,,
"DK",2022,"S_AA",132,"Not stated","10,39",,
"DK",2022,"S_AA",212,"Not stated",3703,"u",
"DK",2022,"S_AA",214,"Not stated",39352,,
"DK",2022,"S_AA",335,"Not stated",10801,,
"DK",2022,"S_AA",234,"Not stated",121268,,
"DK",2022,"S_AA",751,"Not stated",11679,,
"DK",2022,"S_AA",252,"Not stated","12,28",,
"DK",2022,"S_AA",112,"Not stated","12,42",,
"DK",2022,"S_AA",121,"Not stated",20077,,
"DK",2022,"S_AA",753,"Not stated",,"x",
"DK",2022,"S_AA",817,"Not stated",3198,"u",
"DK",2022,"S_AA",232,"Not stated","10,32",,
"DK",2022,"S_AA",134,"Not stated",14824,,
"DK",2022,"S_AA",516,"Not stated",6695,,
"DK",2022,"S_AA",711,"Not stated",60202,,
"DK",2022,"S_AA",732,"Not stated",4976,,
"DK",2022,"S_AA",712,"Not stated",21604,,
"DK",2022,"S_AA",313,"Not stated",,"x",
"DK",2022,"S_AA",333,"Not stated",38143,,
"DK",2022,"S_AA",812,"Not stated","5,88",,
"DK",2022,"S_AA",222,"Not stated",66638,,
"DK",2022,"S_AA",532,"Not stated",130875,,
"DK",2022,"S_AA",962,"Not stated",27733,,
"DK",2022,"S_AA",611,"Not stated",11719,,
"DK",2022,"S_AA",431,"Not stated",25164,,
"DK",2022,"S_AA",122,"Not stated",4855,,
"DK",2022,"S_AA",512,"Not stated",15191,,
"DK",2022,"S_AA",741,"Not stated","24,61",,
"DK",2022,"S_AA",833,"Not stated",51871,,
"DK",2022,"S_AA",531,"Not stated",92799,,
"DK",2022,"S_AA",334,"Not stated",52609,,
"DK",2022,"S_AA",263,"Not stated",33419,,
"DK",2022,"S_AA",21,"Not stated",3637,"u",
"DK",2022,"S_AA",264,"Not stated",19451,,
"DK",2022,"S_AA",143,"Not stated",,"x",
"DK",2022,"S_AA",331,"Not stated",49676,,
"DK",2022,"S_AA",422,"Not stated",32515,,
"DK",2022,"S_AA",322,"Not stated",,"x",
"DK",2022,"S_AA",411,"Not stated",64706,,
"DK",2022,"S_AA",432,"Not stated",29029,,
"DK",2022,"S_AA",242,"Not stated",109457,,
"DK",2022,"S_AA",221,"Not stated","31,21",,
"DK",2022,"S_AA",513,"Not stated",28724,,
"DK",2022,"S_AA",511,"Not stated",4778,,
"DK",2022,"S_AA",723,"Not stated",31752,,
"DK",2022,"S_AA",31,"Not stated","4,44",,
"DK",2022,"S_AA",323,"Not stated",,"x",
"DK",2022,"S_AA",742,"Not stated",2321,"u",
"DK",2022,"S_AA",831,"Not stated",2622,"u",
"DK",2022,"S_AA",752,"Not stated",2521,"u",
"DK",2022,"S_AA",324,"Not stated",,"x",
"DK",2022,"S_AA",321,"Not stated",17986,,
"DK",2022,"S_AA",933,"Not stated","69,78",,
"DK",2022,"S_AA",133,"Not stated",,"x",
"DK",2022,"S_AA",813,"Not stated",5436,,
"DK",2022,"S_AA",524,"Not stated",21618,,
"DK",2022,"S_AA",226,"Not stated",43829,,
"DK",2022,"S_AA",911,"Not stated","62,05",,
"DK",2022,"S_AA",932,"Not stated",26659,,
"DK",2022,"S_AA",413,"Not stated",,"x",
"DK",2022,"S_AA",612,"Not stated",6302,,
"DK",2022,"S_AA",931,"Not stated",28154,,
"DK",2022,"S_AA",213,"Not stated",13095,,
"DK",2022,"S_AA",315,"Not stated",10154,,
"DK",2022,"S_AA",243,"Not stated",29594,,
"DK",2022,"S_AA",818,"Not stated","13,29",,
"DK",2022,"S_AA",235,"Not stated",30101,,
"DK",2022,"S_AA",721,"Not stated",2772,"u",
"DK",2022,"S_AA",241,"Not stated",61085,,
"DK",2022,"S_AA",215,"Not stated","7,13",,
"DK",2022,"S_AA",312,"Not stated",3928,"u",
"DK",2022,"S_AA",834,"Not stated",18903,,
"DK",2022,"S_AA","Not applicable","Not stated","1950,07",,
"DK",2022,"S_AA",832,"Not stated",13378,,
"DK",2022,"S_AA",961,"Not stated",6522,,
"DK",2022,"S_AA",341,"Not stated","8,62",,
"DK",2022,"S_AA",441,"Not stated",21291,,
"DK",2022,"S_AA",713,"Not stated",15065,,
"DK",2022,"S_AA",265,"Not stated",13066,,
"DK",2022,"S_AA",332,"Not stated","112,53",,
"DK",2022,"S_AA",261,"Not stated",18707,,
"DK",2022,"S_AA",941,"Not stated",61993,,
"DK",2022,"S_AA",523,"Not stated",67686,,
"DK",2022,"S_AA",216,"Not stated",27674,,
"DK",2022,"S_AA",621,"Not stated",,"x",
"DK",2022,"S_AA",352,"Not stated",9868,,
"DK",2022,"S_AA",225,"Not stated",2691,"u",
"DK",2022,"S_AA",141,"Not stated",3374,"u",
"DK",2022,"S_AA",111,"Not stated",2349,"u",
"DK",2022,"S_AA",821,"Not stated",15296,,
"DK",2022,"S_AA",731,"Not stated",3281,"u",
"DK",2022,"S_AA",314,"Not stated",,"x",
"DK",2022,"S_AA","Not stated","Not stated",59244,,
"DK",2022,"S_AA",233,"Not stated",14168,,
"DK",2022,"S_AA",514,"Not stated",16856,,
"DK",2022,"S_AA",921,"Not stated",22551,,
"DK",2022,"S_AA",815,"Not stated",,"x",
"DK",2022,"S_AA",131,"Not stated",,"x",
"DE",2022,"S_AA",142,"Not stated",56857,,
"DE",2022,"S_AA",831,"Not stated",67272,,
"DE",2022,"S_AA",323,"Not stated",,"x",
"DE",2022,"S_AA",817,"Not stated",25128,,
"DE",2022,"S_AA",252,"Not stated",151956,,
"DE",2022,"S_AA",121,"Not stated",279523,,
"DE",2022,"S_AA",612,"Not stated",41844,,
"DE",2022,"S_AA",331,"Not stated",473718,,
"DE",2022,"S_AA",215,"Not stated",184992,,
"DE",2022,"S_AA",233,"Not stated",640558,,
"DE",2022,"S_AA",522,"Not stated",2245014,,
"DE",2022,"S_AA",711,"Not stated",414116,,
"DE",2022,"S_AA",732,"Not stated",124279,,
"DE",2022,"S_AA",352,"Not stated",50011,,
"DE",2022,"S_AA",431,"Not stated",408823,,
"DE",2022,"S_AA",261,"Not stated",265305,,
"DE",2022,"S_AA",111,"Not stated","27,73",,
"DE",2022,"S_AA",754,"Not stated",209017,,
"DE",2022,"S_AA",531,"Not stated",247754,,
"DE",2022,"S_AA",521,"Not stated",23457,"u",
"DE",2022,"S_AA",315,"Not stated",30746,,
"DE",2022,"S_AA",213,"Not stated",134537,,
"DE",2022,"S_AA",325,"Not stated",978816,,
"DE",2022,"S_AA",343,"Not stated",171538,,
"DE",2022,"S_AA",516,"Not stated",127243,,
"DE",2022,"S_AA",812,"Not stated",96218,,
"DE",2022,"S_AA",834,"Not stated","245,58",,
"DE",2022,"S_AA",312,"Not stated",606177,,
"DE",2022,"S_AA",334,"Not stated",1042087,,
"DE",2022,"S_AA",911,"Not stated",1227919,,
"DE",2022,"S_AA",351,"Not stated",315098,,
"DE",2022,"S_AA",931,"Not stated",210034,,
"DE",2022,"S_AA",912,"Not stated",38321,,
"DE",2022,"S_AA",441,"Not stated",446085,,
"DE",2022,"S_AA",811,"Not stated",42508,,
"DE",2022,"S_AA",333,"Not stated",337435,,
"DE",2022,"S_AA",753,"Not stated",73091,,
"DE",2022,"S_AA",721,"Not stated",287067,,
"DE",2022,"S_AA",313,"Not stated",43375,,
"DE",2022,"S_AA",112,"Not stated",547863,,
"DE",2022,"S_AA",621,"Not stated",24869,"u",
"DE",2022,"S_AA",226,"Not stated",506287,,
"DE",2022,"S_AA",815,"Not stated",76411,,
"DE",2022,"S_AA",813,"Not stated",143189,,
"DE",2022,"S_AA",515,"Not stated",640593,,
"DE",2022,"S_AA",341,"Not stated","266,44",,
"DE",2022,"S_AA",742,"Not stated",277779,,
"DE",2022,"S_AA",951,"Not stated",,"x",
"DE",2022,"S_AA",212,"Not stated",23951,"u",
"DE",2022,"S_AA",232,"Not stated",199565,,
"DE",2022,"S_AA",413,"Not stated",24842,"u",
"DE",2022,"S_AA",541,"Not stated",527919,,
"DE",2022,"S_AA",818,"Not stated",485771,,
"DE",2022,"S_AA",723,"Not stated",1078421,,
"DE",2022,"S_AA","Not applicable","Not stated",29141405,,
"DE",2022,"S_AA",941,"Not stated",330995,,
"DE",2022,"S_AA",322,"Not stated",1377105,,
"DE",2022,"S_AA",962,"Not stated",204171,,
"DE",2022,"S_AA",713,"Not stated",199991,,
"DE",2022,"S_AA",221,"Not stated",410778,,
"DE",2022,"S_AA",134,"Not stated",159906,,
"DE",2022,"S_AA",222,"Not stated",38981,,
"DE",2022,"S_AA",611,"Not stated",279824,,
"DE",2022,"S_AA",332,"Not stated",782942,,
"DE",2022,"S_AA",532,"Not stated",515554,,
"DE",2022,"S_AA",122,"Not stated",174897,,
"DE",2022,"S_AA",514,"Not stated",317435,,
"DE",2022,"S_AA",314,"Not stated",91851,,
"DE",2022,"S_AA",412,"Not stated",1400002,,
"DE",2022,"S_AA",513,"Not stated",553837,,
"DE",2022,"S_AA",411,"Not stated",1391739,,
"DE",2022,"S_AA",722,"Not stated",582494,,
"DE",2022,"S_AA",311,"Not stated",1057501,,
"DE",2022,"S_AA",243,"Not stated",542862,,
"DE",2022,"S_AA",832,"Not stated",286642,,
"DE",2022,"S_AA",235,"Not stated",303697,,
"DE",2022,"S_AA",712,"Not stated",475774,,
"DE",2022,"S_AA",264,"Not stated",228089,,
"DE",2022,"S_AA",932,"Not stated",510187,,
"DE",2022,"S_AA",511,"Not stated",52301,,
"DE",2022,"S_AA",223,"Not stated",28552,,
"DE",2022,"S_AA",133,"Not stated",49819,,
"DE",2022,"S_AA",814,"Not stated",84456,,
"DE",2022,"S_AA",225,"Not stated",32373,,
"DE",2022,"S_AA",11,"Not stated",,"x",
"DE",2022,"S_AA",523,"Not stated",121183,,
"DE",2022,"S_AA",251,"Not stated",861244,,
"DE",2022,"S_AA",242,"Not stated",736436,,
"DE",2022,"S_AA",141,"Not stated",153288,,
"DE",2022,"S_AA",816,"Not stated",60309,,
"DE",2022,"S_AA",422,"Not stated",261965,,
"DE",2022,"S_AA",933,"Not stated",506701,,
"DE",2022,"S_AA",143,"Not stated","16,62","u",
"DE",2022,"S_AA",234,"Not stated",949546,,
"DE",2022,"S_AA",921,"Not stated",145067,,
"DE",2022,"S_AA",214,"Not stated",946293,,
"DE",2022,"S_AA",613,"Not stated",215969,,
"DE",2022,"S_AA",321,"Not stated",271467,,
"DE",2022,"S_AA",31,"Not stated",162151,,
"DE",2022,"S_AA",622,"Not stated",,"x",
"DE",2022,"S_AA",741,"Not stated",470924,,
"DE",2022,"S_AA",335,"Not stated",358866,,
"DE",2022,"S_AA",512,"Not stated",251765,,
"DE",2022,"S_AA",132,"Not stated",287281,,
"DE",2022,"S_AA",265,"Not stated",168173,,
"DE",2022,"S_AA",241,"Not stated",409188,,
"DE",2022,"S_AA","Not stated","Not stated",328866,,
"DE",2022,"S_AA",821,"Not stated",360807,,
"DE",2022,"S_AA",833,"Not stated",657163,,
"DE",2022,"S_AA",231,"Not stated",393097,,
"DE",2022,"S_AA",211,"Not stated",69058,,
"DE",2022,"S_AA",961,"Not stated",54679,,
"DE",2022,"S_AA",262,"Not stated",37288,,
"DE",2022,"S_AA",224,"Not stated",,"x",
"DE",2022,"S_AA",216,"Not stated",460002,,
"DE",2022,"S_AA",263,"Not stated",731225,,
"DE",2022,"S_AA",524,"Not stated",112597,,
"DE",2022,"S_AA",835,"Not stated",,"x",
"DE",2022,"S_AA",432,"Not stated",1251988,,
"DE",2022,"S_AA",21,"Not stated",,"x",
"DE",2022,"S_AA",131,"Not stated",,"x",
"DE",2022,"S_AA",731,"Not stated",100198,,
"DE",2022,"S_AA",751,"Not stated",156977,,
"DE",2022,"S_AA",752,"Not stated",235198,,
"DE",2022,"S_AA",324,"Not stated",,"x",
"DE",2022,"S_AA",421,"Not stated",370888,,
"DE",2022,"S_AA",342,"Not stated",148146,,
"EE",2022,"S_AA",754,"Not stated",2462,,
"EE",2022,"S_AA",265,"Not stated",3546,,
"EE",2022,"S_AA",511,"Not stated",,"x",
"EE",2022,"S_AA",141,"Not stated",1838,"u",
"EE",2022,"S_AA",324,"Not stated",,"x",
"EE",2022,"S_AA",933,"Not stated",4386,,
"EE",2022,"S_AA",342,"Not stated",4652,,
"EE",2022,"S_AA",832,"Not stated",3092,,
"EE",2022,"S_AA",753,"Not stated",1164,"u",
"EE",2022,"S_AA",312,"Not stated",13966,,
"EE",2022,"S_AA",225,"Not stated",,"x",
"EE",2022,"S_AA",831,"Not stated",1164,"u",
"EE",2022,"S_AA",961,"Not stated",5334,,
"EE",2022,"S_AA",531,"Not stated",7327,,
"EE",2022,"S_AA",221,"Not stated",4651,,
"EE",2022,"S_AA",213,"Not stated","3,62",,
"EE",2022,"S_AA",334,"Not stated",10942,,
"EE",2022,"S_AA",921,"Not stated",2648,,
"EE",2022,"S_AA",431,"Not stated",6289,,
"EE",2022,"S_AA",512,"Not stated",7615,,
"EE",2022,"S_AA",441,"Not stated",6224,,
"EE",2022,"S_AA",811,"Not stated",1708,"u",
"EE",2022,"S_AA",321,"Not stated",1854,"u",
"EE",2022,"S_AA",835,"Not stated",,"x",
"EE",2022,"S_AA",262,"Not stated",2059,"u",
"EE",2022,"S_AA",622,"Not stated",,"x",
"EE",2022,"S_AA",752,"Not stated",8359,,
"EE",2022,"S_AA",264,"Not stated",3485,,
"EE",2022,"S_AA",31,"Not stated",,"x",
"EE",2022,"S_AA",833,"Not stated",25625,,
"EE",2022,"S_AA",941,"Not stated",3438,,
"EE",2022,"S_AA",241,"Not stated",19372,,
"EE",2022,"S_AA",721,"Not stated",7934,,
"EE",2022,"S_AA",722,"Not stated",7555,,
"EE",2022,"S_AA",315,"Not stated",1359,"u",
"EE",2022,"S_AA",233,"Not stated",6436,,
"EE",2022,"S_AA",235,"Not stated",6431,,
"EE",2022,"S_AA",333,"Not stated",5291,,
"EE",2022,"S_AA",343,"Not stated",2612,,
"EE",2022,"S_AA",817,"Not stated",5353,,
"EE",2022,"S_AA",21,"Not stated",2246,,
"EE",2022,"S_AA",532,"Not stated",10242,,
"EE",2022,"S_AA",821,"Not stated",8244,,
"EE",2022,"S_AA",222,"Not stated",7578,,
"EE",2022,"S_AA",712,"Not stated",8175,,
"EE",2022,"S_AA",134,"Not stated",9671,,
"EE",2022,"S_AA",314,"Not stated",,"x",
"EE",2022,"S_AA",812,"Not stated",1495,"u",
"EE",2022,"S_AA",421,"Not stated",3108,,
"EE",2022,"S_AA",214,"Not stated","8,72",,
"EE",2022,"S_AA",212,"Not stated",1008,"u",
"EE",2022,"S_AA",912,"Not stated",1022,"u",
"EE",2022,"S_AA",121,"Not stated",4102,,
"EE",2022,"S_AA",211,"Not stated",927,"u",
"EE",2022,"S_AA",261,"Not stated","6,17",,
"EE",2022,"S_AA",251,"Not stated",20007,,
"EE",2022,"S_AA",962,"Not stated","10,52",,
"EE",2022,"S_AA",232,"Not stated",1279,"u",
"EE",2022,"S_AA",133,"Not stated",4494,,
"EE",2022,"S_AA",411,"Not stated",963,"u",
"EE",2022,"S_AA",231,"Not stated",3061,,
"EE",2022,"S_AA",613,"Not stated",1258,"u",
"EE",2022,"S_AA",132,"Not stated",15653,,
"EE",2022,"S_AA",412,"Not stated",,"x",
"EE",2022,"S_AA",234,"Not stated",18896,,
"EE",2022,"S_AA",514,"Not stated","7,23",,
"EE",2022,"S_AA",335,"Not stated",6246,,
"EE",2022,"S_AA",732,"Not stated",1576,"u",
"EE",2022,"S_AA",142,"Not stated",8854,,
"EE",2022,"S_AA",816,"Not stated",3175,,
"EE",2022,"S_AA",11,"Not stated",,"x",
"EE",2022,"S_AA",814,"Not stated","2,06","u",
"EE",2022,"S_AA",932,"Not stated",7771,,
"EE",2022,"S_AA",815,"Not stated",5246,,
"EE",2022,"S_AA",341,"Not stated",5462,,
"EE",2022,"S_AA",311,"Not stated",6087,,
"EE",2022,"S_AA",515,"Not stated",3888,,
"EE",2022,"S_AA",524,"Not stated",6113,,
"EE",2022,"S_AA",711,"Not stated",17627,,
"EE",2022,"S_AA",313,"Not stated",2407,,
"EE",2022,"S_AA",611,"Not stated",1686,"u",
"EE",2022,"S_AA",112,"Not stated",,"x",
"EE",2022,"S_AA",513,"Not stated",5762,,
"EE",2022,"S_AA",242,"Not stated","14,17",,
"EE",2022,"S_AA",731,"Not stated",1177,"u",
"EE",2022,"S_AA",131,"Not stated",,"x",
"EE",2022,"S_AA",143,"Not stated",3213,,
"EE",2022,"S_AA",621,"Not stated",1834,"u",
"EE",2022,"S_AA",332,"Not stated",18996,,
"EE",2022,"S_AA",325,"Not stated",2949,,
"EE",2022,"S_AA",111,"Not stated",1306,"u",
"EE",2022,"S_AA",522,"Not stated",23487,,
"EE",2022,"S_AA",834,"Not stated",12945,,
"EE",2022,"S_AA",352,"Not stated",1498,"u",
"EE",2022,"S_AA",422,"Not stated",8934,,
"EE",2022,"S_AA",742,"Not stated",2336,,
"EE",2022,"S_AA","Not applicable","Not stated",417519,,
"EE",2022,"S_AA",741,"Not stated",7764,,
"EE",2022,"S_AA",263,"Not stated",5479,,
"EE",2022,"S_AA",323,"Not stated",,"x",
"EE",2022,"S_AA",516,"Not stated",,"x",
"EE",2022,"S_AA",243,"Not stated",7267,,
"EE",2022,"S_AA",541,"Not stated",9899,,
"EE",2022,"S_AA",713,"Not stated",3439,,
"EE",2022,"S_AA",813,"Not stated",996,"u",
"EE",2022,"S_AA",322,"Not stated",2486,,
"EE",2022,"S_AA",122,"Not stated",2356,,
"EE",2022,"S_AA",612,"Not stated",2305,,
"EE",2022,"S_AA",413,"Not stated",911,"u",
"EE",2022,"S_AA",216,"Not stated",5503,,
"EE",2022,"S_AA",223,"Not stated",,"x",
"EE",2022,"S_AA",252,"Not stated",8246,,
"EE",2022,"S_AA",351,"Not stated",4095,,
"EE",2022,"S_AA",226,"Not stated",4844,,
"EE",2022,"S_AA",521,"Not stated",986,"u",
"EE",2022,"S_AA",818,"Not stated",1929,"u",
"EE",2022,"S_AA",911,"Not stated",16591,,
"EE",2022,"S_AA",723,"Not stated","17,61",,
"EE",2022,"S_AA",931,"Not stated",2699,,
"EE",2022,"S_AA",331,"Not stated",7853,,
"EE",2022,"S_AA",523,"Not stated",2538,,
"EE",2022,"S_AA",751,"Not stated",3141,,
"EE",2022,"S_AA",215,"Not stated",3218,,
"EE",2022,"S_AA",432,"Not stated",19507,,
"IE",2022,"S_AA",325,"Not stated",16749,,
"IE",2022,"S_AA",324,"Not stated",,"x",
"IE",2022,"S_AA",912,"Not stated",6288,"u",
"IE",2022,"S_AA",813,"Not stated","18,67",,
"IE",2022,"S_AA",143,"Not stated",30704,,
"IE",2022,"S_AA",832,"Not stated",28411,,
"IE",2022,"S_AA",121,"Not stated",39439,,
"IE",2022,"S_AA",351,"Not stated",28761,,
"IE",2022,"S_AA",342,"Not stated",9656,,
"IE",2022,"S_AA",211,"Not stated",,"x",
"IE",2022,"S_AA",332,"Not stated",25356,,
"IE",2022,"S_AA",321,"Not stated",8916,,
"IE",2022,"S_AA",11,"Not stated",,"x",
"IE",2022,"S_AA",242,"Not stated",63423,,
"IE",2022,"S_AA",226,"Not stated",22447,,
"IE",2022,"S_AA",262,"Not stated",,"x",
"IE",2022,"S_AA",931,"Not stated",25923,,
"IE",2022,"S_AA",732,"Not stated",,"x",
"IE",2022,"S_AA",216,"Not stated",18396,,
"IE",2022,"S_AA",731,"Not stated","6,19","u",
"IE",2022,"S_AA",811,"Not stated",5221,"u",
"IE",2022,"S_AA",243,"Not stated",34614,,
"IE",2022,"S_AA",818,"Not stated",,"x",
"IE",2022,"S_AA",235,"Not stated","14,52",,
"IE",2022,"S_AA",721,"Not stated",14564,,
"IE",2022,"S_AA",134,"Not stated","27,51",,
"IE",2022,"S_AA",215,"Not stated",14059,,
"IE",2022,"S_AA",514,"Not stated",27363,,
"IE",2022,"S_AA",723,"Not stated",38541,,
"IE",2022,"S_AA",821,"Not stated",31457,,
"IE",2022,"S_AA",315,"Not stated",,"x",
"IE",2022,"S_AA",512,"Not stated",,"x",
"IE",2022,"S_AA",741,"Not stated",27171,,
"IE",2022,"S_AA",343,"Not stated",33936,,
"IE",2022,"S_AA",232,"Not stated",,"x",
"IE",2022,"S_AA",132,"Not stated",49944,,
"IE",2022,"S_AA","Not stated","Not stated",16912,,
"IE",2022,"S_AA",261,"Not stated",13347,,
"IE",2022,"S_AA",213,"Not stated",16384,,
"IE",2022,"S_AA",524,"Not stated",12867,,
"IE",2022,"S_AA",621,"Not stated",,"x",
"IE",2022,"S_AA",241,"Not stated",67799,,
"IE",2022,"S_AA",265,"Not stated",13948,,
"IE",2022,"S_AA",264,"Not stated",9201,,
"IE",2022,"S_AA",754,"Not stated","7,19","u",
"IE",2022,"S_AA",711,"Not stated",36281,,
"IE",2022,"S_AA",221,"Not stated",18544,,
"IE",2022,"S_AA",952,"Not stated",,"x",
"IE",2022,"S_AA",142,"Not stated",34959,,
"IE",2022,"S_AA",511,"Not stated",5828,"u",
"IE",2022,"S_AA",311,"Not stated",27244,,
"IE",2022,"S_AA",742,"Not stated",15267,,
"IE",2022,"S_AA",314,"Not stated",,"x",
"IE",2022,"S_AA",835,"Not stated",,"x",
"IE",2022,"S_AA",335,"Not stated",54865,,
"IE",2022,"S_AA",31,"Not stated",5928,"u",
"IE",2022,"S_AA",133,"Not stated",6935,"u",
"IE",2022,"S_AA",233,"Not stated",37031,,
"IE",2022,"S_AA",212,"Not stated",,"x",
"IE",2022,"S_AA",312,"Not stated",5508,"u",
"IE",2022,"S_AA",541,"Not stated",33323,,
"IE",2022,"S_AA",815,"Not stated",,"x",
"IE",2022,"S_AA",432,"Not stated",7164,"u",
